pair_id,context_id,title_a,title_b,track_id_a,track_id_b,track_a_source_path,track_b_source_path,engine_decision_class,engine_recommendation_policy,engine_score,engine_confidence,engine_strategy,engine_blend_profile_auto,engine_blend_profile_explanation,engine_alternative_strategies,engine_standard_blend_allowed,engine_tempo_gate,engine_harmonic_gate,engine_tempo_feasibility,engine_tempo_relation,engine_harmonic_relation,engine_context_fit,engine_bass_conflict_risk,engine_vocal_clash_risk,engine_window_a_id,engine_window_a_type,engine_window_a(mm:ss),engine_window_b_id,engine_window_b_type,engine_window_b(mm:ss),engine_pair_window_a(mm:ss),engine_pair_window_b(mm:ss),engine_pair_score,engine_compatible_contexts,engine_policy_reasons,engine_risks,engine_warnings,dj_verdict(accept/review/reject),dj_mixability_rating,dj_transition_strategy,dj_comment
48c18f8c79fc588e__b2d3c5c17b5e26ac,,"Mala, Magugu - Militant Don (Vocal)",Bodhi - 433Mhz (Original Mix),48c18f8c79fc588e,b2d3c5c17b5e26ac,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",data/raw/Bodhi - 433Mhz (Original Mix).mp3,reject_standard_blend,suppress,0.6695,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,phrase_aligned_blend;standard_blend;hard_cut,False,pass,fail,high,direct,risky,,0.4354,0.2722,48c18f8c79fc588e_tw2,mix_out,2:18-2:30,b2d3c5c17b5e26ac_tw2,mix_in,0:49-1:05,2:18-2:30,0:49-1:05,1.6828,,harmonic clash risk 0.82 breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.44);harmonic risk 0.82 — risky key move;harmonic clash risk 0.82 breaches the shared hard limit;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;shared rules suggest a non-standard exit instead of a standard blend",,,,
48c18f8c79fc588e__deb940c4a6052fed,,"Mala, Magugu - Militant Don (Vocal)",Jorg Kuning - Mercedes (Original Mix),48c18f8c79fc588e,deb940c4a6052fed,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",data/raw/Jorg Kuning - Mercedes (Original Mix).mp3,review_required,review_only,0.6146,0.69,phrase_aligned_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.52 favors a deliberate low-end handoff.,short_blend;echo_out,True,pass,review,medium,direct,risky,,0.5185,0.2641,48c18f8c79fc588e_tw2,mix_out,2:18-2:30,deb940c4a6052fed_tw1,mix_in,0:03-0:19,2:18-2:30,0:03-0:19,1.797,,harmonic risk 0.74 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.52);harmonic risk 0.74 — risky key move;harmonic risk 0.74 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined",,,,
48c18f8c79fc588e__e3b089eb3589fe94,,"Mala, Magugu - Militant Don (Vocal)",Muskila - YARAO (Original Mix),48c18f8c79fc588e,e3b089eb3589fe94,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",data/raw/Muskila - YARAO (Original Mix).mp3,review_required,review_only,0.6787,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.52 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,risky,,0.5185,0.1605,48c18f8c79fc588e_tw2,mix_out,2:18-2:30,e3b089eb3589fe94_tw2,mix_in,0:00-0:16,2:18-2:30,0:00-0:16,1.8448,,harmonic risk 0.70 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.52);harmonic risk 0.70 — risky key move;harmonic risk 0.70 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
48c18f8c79fc588e__ecf64aa98ccd4467,,"Mala, Magugu - Militant Don (Vocal)",Bicep - CHROMA 004 ROLA (Original Mix),48c18f8c79fc588e,ecf64aa98ccd4467,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,reject_standard_blend,suppress,0.5193,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,direct,risky,,0.5185,0.2477,48c18f8c79fc588e_tw2,mix_out,2:18-2:30,ecf64aa98ccd4467_tw2,mix_in,0:00-0:09,2:18-2:30,0:00-0:09,1.7098,,extreme BPM jump 32.7% breaches the shared hard limit;harmonic risk 0.67 needs masking or careful transition timing;shared hard block triggered recommendation suppression,moderate bass conflict (0.52);harmonic risk 0.67 — risky key move;extreme BPM jump 32.7% breaches the shared hard limit;harmonic risk 0.67 needs masking or careful transition timing;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
48c18f8c79fc588e__fea8b371ffd2adc5,,"Mala, Magugu - Militant Don (Vocal)",Povoa - Hacked Lime (Original Mix),48c18f8c79fc588e,fea8b371ffd2adc5,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",data/raw/Povoa - Hacked Lime (Original Mix).mp3,non_standard_strategy_required,review_only,0.6292,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,unknown,,0.4808,0.2431,48c18f8c79fc588e_tw2,mix_out,2:18-2:30,fea8b371ffd2adc5_tw2,mix_in,0:08-0:24,2:18-2:30,0:08-0:24,1.7153,club_peak,effective BPM gap 7.5% needs a non-standard tempo strategy;harmonic risk 0.57 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.48);harmonic risk 0.57 — unknown key move;effective BPM gap 7.5% needs a non-standard tempo strategy;harmonic risk 0.57 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
76609e489f01f9de__06987e170b8722e1,,Rohaan - Got No _3 (Original Mix),BRUX (AUS) - Pull The Trigger (Original Mix),76609e489f01f9de,06987e170b8722e1,data/raw/Rohaan - Got No _3 (Original Mix).mp3,data/raw/BRUX (AUS) - Pull The Trigger (Original Mix).mp3,review_required,review_only,0.6851,0.69,standard_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.46 favors a deliberate low-end handoff.,phrase_aligned_blend;short_blend,True,pass,review,high,direct,unknown,,0.4604,0.3348,76609e489f01f9de_tw2,mix_out,2:57-3:13,06987e170b8722e1_tw2,mix_in,0:00-0:13,2:57-3:13,0:00-0:13,1.476,,harmonic risk 0.63 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.46);harmonic risk 0.63 — unknown key move;harmonic risk 0.63 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
76609e489f01f9de__0b6db038bbd47b93,,Rohaan - Got No _3 (Original Mix),"Fold, cu.rve - Business (Original Mix)",76609e489f01f9de,0b6db038bbd47b93,data/raw/Rohaan - Got No _3 (Original Mix).mp3,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",review_required,review_only,0.6667,0.69,standard_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.46 favors a deliberate low-end handoff.,phrase_aligned_blend;short_blend,True,pass,review,high,direct,unknown,,0.4604,0.348,76609e489f01f9de_tw2,mix_out,2:57-3:13,0b6db038bbd47b93_tw3,mix_in,0:17-0:33,2:57-3:13,0:17-0:33,1.3335,,harmonic risk 0.63 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.46);harmonic risk 0.63 — unknown key move;harmonic risk 0.63 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
76609e489f01f9de__0d74f481c29d23c7,,Rohaan - Got No _3 (Original Mix),Butch - Schlecker (Original Mix),76609e489f01f9de,0d74f481c29d23c7,data/raw/Rohaan - Got No _3 (Original Mix).mp3,data/raw/Butch - Schlecker (Original Mix).mp3,non_standard_strategy_required,review_only,0.5892,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,unknown,,0.398,0.3596,76609e489f01f9de_tw2,mix_out,2:57-3:13,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,2:57-3:13,6:12-6:22,1.4967,club_closing;club_peak,effective BPM gap 9.8% needs a non-standard tempo strategy;harmonic risk 0.64 needs masking or careful transition timing;shared rules require manual review,harmonic risk 0.64 — unknown key move;effective BPM gap 9.8% needs a non-standard tempo strategy;harmonic risk 0.64 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
76609e489f01f9de__4056c8ee53cfb090,,Rohaan - Got No _3 (Original Mix),"Oscar Farrell, Mount XLR - Mod Break (Original Mix)",76609e489f01f9de,4056c8ee53cfb090,data/raw/Rohaan - Got No _3 (Original Mix).mp3,"data/raw/Oscar Farrell, Mount XLR - Mod Break (Original Mix).mp3",review_required,review_only,0.6257,0.69,phrase_aligned_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.46 favors a deliberate low-end handoff.,short_blend;echo_out,True,pass,review,medium,direct,unknown,,0.4604,0.2867,76609e489f01f9de_tw2,mix_out,2:57-3:13,4056c8ee53cfb090_tw1,mix_in,1:20-1:36,2:57-3:13,1:20-1:36,1.671,club_closing;club_peak,harmonic risk 0.62 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.46);harmonic risk 0.62 — unknown key move;harmonic risk 0.62 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined",,,,
76609e489f01f9de__48c18f8c79fc588e,,Rohaan - Got No _3 (Original Mix),"Mala, Magugu - Militant Don (Vocal)",76609e489f01f9de,48c18f8c79fc588e,data/raw/Rohaan - Got No _3 (Original Mix).mp3,"data/raw/Mala, Magugu - Militant Don (Vocal).mp3",review_required,review_only,0.6787,0.69,standard_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.46 favors a deliberate low-end handoff.,phrase_aligned_blend;short_blend,True,pass,review,high,direct,unknown,,0.4604,0.2722,76609e489f01f9de_tw2,mix_out,2:57-3:13,48c18f8c79fc588e_tw1,mix_in,0:16-0:32,2:57-3:13,0:16-0:32,1.5316,,harmonic risk 0.62 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.46);harmonic risk 0.62 — unknown key move;harmonic risk 0.62 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
76609e489f01f9de__79d93a2a256d0920,,Rohaan - Got No _3 (Original Mix),Bodhi - Thirst (Original Mix),76609e489f01f9de,79d93a2a256d0920,data/raw/Rohaan - Got No _3 (Original Mix).mp3,data/raw/Bodhi - Thirst (Original Mix).mp3,review_required,review_only,0.658,0.69,short_blend,contour_blend,Auto mode selects contour blend because vocal or mid exposure 0.35 favors a shaped overlap.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,unknown,,0.4016,0.3472,76609e489f01f9de_tw2,mix_out,2:57-3:13,79d93a2a256d0920_tw1,mix_in,0:59-1:15,2:57-3:13,0:59-1:15,1.6032,club_peak,harmonic risk 0.63 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.40);harmonic risk 0.63 — unknown key move;harmonic risk 0.63 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
76609e489f01f9de__85d8116989ea2f32,,Rohaan - Got No _3 (Original Mix),O_Flynn - Srekye (Extended Mix),76609e489f01f9de,85d8116989ea2f32,data/raw/Rohaan - Got No _3 (Original Mix).mp3,data/raw/O_Flynn - Srekye (Extended Mix).mp3,review_required,review_only,0.5802,0.69,phrase_aligned_blend,contour_blend,Auto mode selects contour blend because vocal or mid exposure 0.42 favors a shaped overlap.,short_blend;echo_out,True,pass,review,medium,direct,unknown,,0.418,0.4168,76609e489f01f9de_tw2,mix_out,2:57-3:13,85d8116989ea2f32_tw2,mix_in,0:08-0:24,2:57-3:13,0:08-0:24,1.448,club_closing;club_peak,harmonic risk 0.65 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.42);harmonic risk 0.65 — unknown key move;harmonic risk 0.65 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined",,,,
76609e489f01f9de__a749c305f32f7d51,,Rohaan - Got No _3 (Original Mix),AIROD - Rave Cycle (Original Mix),76609e489f01f9de,a749c305f32f7d51,data/raw/Rohaan - Got No _3 (Original Mix).mp3,data/raw/AIROD - Rave Cycle (Original Mix).mp3,non_standard_strategy_required,review_only,0.6322,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,unknown,,0.4604,0.0959,76609e489f01f9de_tw2,mix_out,2:57-3:13,a749c305f32f7d51_tw1,mix_in,0:00-0:09,2:57-3:13,0:00-0:09,1.6943,club_closing;club_peak,effective BPM gap 7.5% needs a non-standard tempo strategy;harmonic risk 0.58 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.46);harmonic risk 0.58 — unknown key move;effective BPM gap 7.5% needs a non-standard tempo strategy;harmonic risk 0.58 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
